OriginationTime,TransmissionTime,txSequenceNumber,loggerSequenceNumber,loggedTime,CDLConnectionHealth,ThrottlePosition___,EngineSpeed_rpm_,DesiredEngineSpeed_rpm_,BoostPressure_kPa_,EngineLoadFactor___,FuelConsumptionRate_l_h_,GroundSpeed_mph_,TransmissionOutputSpeed_rpm_,LockupClutchCurrent___,NeutralizeSwitchStatus,DirectionSwitchPositionStatus,RideControlSwitchStatus,TransmissionSwitchStatus,ParkBrakeSwitchStatus,DownShiftSwitchStatus,UpShiftSwitchStatus,LockupClutchEnableSwitchStatus,TorqueConverterSpeed_rpm_,GroundSpeedAndDirection_kph_,ShiftLeverPositionStatus,ActualGearStatus,ReverseSteeringSolenoidStatus,ParkBrakeStatus,ServiceBrakeStatus,AutoRetardModeStatus,AccelerationPedalStatus,FrontServiceBrakeOilPressure_kPa_,RearServiceBrakeOilPressure_kPa_,HydraulicOilTemperature_degC_,FuelGauge___,SystemVoltage_volts_,CorrectOriginationTime,Tonnage
1162913163,1162913163,18089,0,0,0,99.2,1447,2120,114.5,100,33.85,14.5,1433,55.7,Run,Reverse,Auto,Auto 4,Off,Off,Off,On,1411,0,FaultFNRP20,R4,Err-Unknown,Off,Released,Off,Depressed,27,32,78,42,28.2,11/11/2016 15:25,14.15
1162913165,1162913165,18092,0,0,0,99.6,1517.5,2120,113.5,100,32.05,15,1520,55.7,Run,Reverse,Auto,Auto 4,Off,Off,Off,On,1421,0,FaultFNRP20,R4,Err-Unknown,Off,Released,Off,Depressed,27,33,78,43,28.1,11/11/2016 15:25,14.15
1162913168,1162913168,18096,0,0,0,99.2,1475,2120,118,100,33.25,15,1496,55.7,Run,Reverse,Auto,Auto 4,Off,Off,Off,On,1491,0,FaultFNRP20,R4,Err-Unknown,Off,Released,Off,Depressed,27,32,78,42,28.1,11/11/2016 15:25,14.15
1162913168,1162913168,18097,0,0,0,99.6,1513.5,2120,114.5,100,32.2,15.5,1525,55.7,Run,Reverse,Auto,Auto 4,Off,Off,Off,On,1499,0,FaultFNRP20,R4,Err-Unknown,Off,Released,Off,Depressed,27,32,78,42,28.1,11/11/2016 15:25,14.15
1162913170,1162913170,18100,0,0,0,99.6,1531.5,2120,117.5,100,31.85,15.5,1547,55.7,Run,Reverse,Auto,Auto 4,Off,Off,Off,On,1506,0,FaultFNRP20,R4,Err-Unknown,Off,Released,Off,Depressed,19,34,78,42,28.2,11/11/2016 15:25,14.15
1162913172,1162913172,18103,0,0,0,99.6,1546.5,2120,118,100,31.45,16,1561,55.7,Run,Reverse,Auto,Auto 4,Off,Off,Off,On,1536,0,FaultFNRP20,R4,Err-Unknown,Off,Released,Off,Depressed,22,38,77,42,28.2,11/11/2016 15:25,14.15
1162913175,1162913175,18107,0,0,0,99.6,1581,2120,120.5,100,30.75,16,1597,55.7,Run,Reverse,Auto,Auto 4,Off,Off,Off,On,1575,0,FaultFNRP20,R4,Err-Unknown,Off,Released,Off,Depressed,15,32,77,42,28.2,11/11/2016 15:25,14.15
1162913175,1162913175,18108,0,0,0,99.6,1579,2120,121,100,30.9,16,1595,55.7,Run,Reverse,Auto,Auto 4,Off,Off,Off,On,1595,0,FaultFNRP20,R4,Err-Unknown,Off,Released,Off,Depressed,14,32,77,42,28.2,11/11/2016 15:25,14.15
1162913177,1162913177,18111,0,0,0,99.2,1608,2120,122,100,30.3,16.5,1620,55.7,Run,Reverse,Auto,Auto 4,Off,Off,Off,On,1620,0,FaultFNRP20,R4,Err-Unknown,Off,Released,Off,Depressed,21,36,77,42,28.2,11/11/2016 15:26,14.15
1162913179,1162913179,18114,0,0,0,99.2,1620.5,2120,117.5,100,30.05,16.5,1630,55.7,Run,Reverse,Auto,Auto 4,Off,Off,Off,On,1624,0,FaultFNRP20,R4,Err-Unknown,Off,Released,Off,Depressed,20,34,77,43,28.2,11/11/2016 15:26,14.15
1162913180,1162913180,18116,0,0,0,99.2,1622,2120,120.5,100,30.05,16.5,1630,55.7,Run,Reverse,Auto,Auto 4,Off,Off,Off,On,1644,0,FaultFNRP20,R4,Err-Unknown,Off,Released,Off,Depressed,19,35,77,43,28.2,11/11/2016 15:26,14.15
1162913182,1162913182,18119,0,0,0,99.6,1633.5,2120,120.5,100,29.8,17,1659,55.7,Run,Reverse,Auto,Auto 4,Off,Off,Off,On,1648,0,FaultFNRP20,R4,Err-Unknown,Off,Released,Off,Depressed,23,38,77,43,28.2,11/11/2016 15:26,14.15
1162913184,1162913184,18122,0,0,0,2,1551.5,800,40,0,0,16,1550,55.7,Neutral,Reverse,Auto,Auto 4,Off,Off,Off,On,1455,0,FaultFNRP20,N4,Err-Unknown,Off,Released,Off,Released,414,473,77,42,28.2,11/11/2016 15:26,14.15
1162913187,1162913187,18126,0,0,0,99.6,1628.5,2120,28,71,27.8,2,191,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,1340,0,FaultFNRP20,N2,Err-Unknown,Off,Depressed,Off,Depressed,112,152,77,35,28.2,11/11/2016 15:26,14.15
1162913187,1162913187,18127,0,0,0,99.6,1738,2120,62,91,27.8,0.5,81,0,Run,Forward,Auto,Auto 4,Off,Off,Off,On,762,0,FaultFNRP20,F2,Err-Unknown,Off,Released,Off,Depressed,121,148,77,35,28.2,11/11/2016 15:26,14.15
1162913189,1162913189,18130,0,0,0,99.6,2095.5,2120,116.5,83,21.75,5.5,548,55.7,Run,Forward,Auto,Auto 4,Off,Off,Off,On,2044,0,FaultFNRP20,F2,Err-Unknown,Off,Released,Off,Depressed,27,47,77,36,28.1,11/11/2016 15:26,14.15
1162913191,1162913191,18133,0,0,0,78,1660,2009.5,109,81,29.35,7.5,773,80,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1620,0,FaultFNRP20,F3,Err-Unknown,Off,Released,Off,Depressed,31,47,77,38,28.2,11/11/2016 15:26,14.15
1162913192,1162913192,18135,0,0,0,98.8,1678,2120,124,100,29,8,736,55.7,Run,Forward,Auto,Auto 4,Off,Off,Off,On,840,0,FaultFNRP20,F3,Err-Unknown,Off,Released,Off,Depressed,27,38,77,38,28.2,11/11/2016 15:26,14.15
1162913194,1162913194,18138,0,0,0,99.6,1723,2120,121,99,28.25,1.5,129,0,Run,Forward,Auto,Auto 4,Off,Off,Off,On,261,0,FaultFNRP20,F1,Err-Unknown,Off,Released,Off,Depressed,29,42,77,35,28.1,11/11/2016 15:26,14.15
1162913196,1162913196,18141,0,0,0,99.2,1413,2120,114,100,34.7,0,0,0,Run,Forward,Auto,Auto 4,Off,Off,Off,On,207,0,FaultFNRP20,F1,Err-Unknown,Off,Released,Off,Depressed,13,29,77,38,28.2,11/11/2016 15:26,14.15
1162913198,1162913198,18144,0,0,0,99.6,1634.5,2120,119,100,29.8,0.5,74,0,Run,Forward,Auto,Auto 4,Off,Off,Off,On,536,0,FaultFNRP20,F1,Err-Unknown,Off,Released,Off,Depressed,8,29,77,38,28.2,11/11/2016 15:26,14.15
1162913199,1162913199,18146,0,0,0,99.6,1666.5,2120,123,100,29.1,0.5,61,0,Run,Forward,Auto,Auto 4,Off,Off,Off,On,578,0,FaultFNRP20,F1,Err-Unknown,Off,Released,Off,Depressed,6,21,77,38,28.2,11/11/2016 15:26,14.15
1162913201,1162913201,18149,0,0,0,99.6,1568,2120,120.5,100,31,1,68,0,Run,Forward,Auto,Auto 4,Off,Off,Off,On,800,0,FaultFNRP20,F1,Err-Unknown,Off,Released,Off,Depressed,4,17,77,38,28.2,11/11/2016 15:26,14.15
1162913203,1162913203,18152,0,0,0,99.6,1227.5,2120,112.5,100,45.5,0,0,0,Run,Forward,Auto,Auto 4,Off,Off,Off,On,0,0,FaultFNRP20,F1,Err-Unknown,Off,Released,Off,Depressed,4,19,77,38,28.2,11/11/2016 15:26,14.15
1162913204,1162913204,18154,0,0,0,99.6,1569.5,2120,111,100,31.1,1,90,0,Run,Reverse,Auto,Auto 4,Off,Off,Off,On,896,0,FaultFNRP20,R1,Err-Unknown,Off,Released,Off,Depressed,4,17,77,39,28.1,11/11/2016 15:26,14.15
1162913206,1162913206,18157,0,0,0,23.6,769.5,967.5,47.5,0,50.1,0,0,0,Neutral,Reverse,Auto,Auto 4,Off,Off,Off,On,1051,0,FaultFNRP20,N1,Err-Unknown,Off,Depressed,Off,Released,3186,3381,77,41,28.2,11/11/2016 15:26,14.15
1162913208,1162913208,18160,0,0,0,97.6,2016,2120,119.5,100,24.1,2,249,80,Run,Reverse,Auto,Auto 4,Off,Off,Off,On,1835,0,FaultFNRP20,R1,Err-Unknown,Off,Released,Off,Depressed,86,79,77,41,28.2,11/11/2016 15:26,14.15
1162913210,1162913210,18163,0,0,0,99.6,1896,2120,117,100,25.4,4.5,495,23.2,Run,Reverse,Auto,Auto 4,Off,Off,Off,On,1370,0,FaultFNRP20,R2,Err-Unknown,Off,Released,Off,Depressed,4,11,77,40,28.2,11/11/2016 15:26,14.15
1162913211,1162913211,18165,0,0,0,0.8,1484.5,800,58.5,7,0,5.5,492,0,Neutral,Reverse,Auto,Auto 4,Off,Off,Off,On,1568,0,FaultFNRP20,R2,Err-Unknown,Off,Released,Off,Released,897,911,78,41,28.2,11/11/2016 15:26,14.15
1162913213,1162913213,18168,0,0,0,99.6,1592,2120,37,74,29.2,0.5,89,0,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1366,0,FaultFNRP20,F1,Err-Unknown,Off,Depressed,Off,Depressed,106,146,78,39,28.2,11/11/2016 15:26,14.15
1162913215,1162913215,18171,0,0,0,99.2,2127.5,2120,92,62,19,3,290,0,Run,Forward,Auto,Auto 4,Off,Off,Off,On,2115,0,FaultFNRP20,F1,Err-Unknown,Off,Released,Off,Depressed,8,24,78,38,28.2,11/11/2016 15:26,14.15
1162913217,1162913217,18174,0,0,0,99.2,2020.5,2120,113.5,100,23.75,5,520,33.4,Run,Forward,Auto,Auto 4,Off,Off,Off,On,2104,0,FaultFNRP20,F2,Err-Unknown,Off,Released,Off,Depressed,7,25,78,41,28.2,11/11/2016 15:26,14.15
1162913218,1162913218,18176,0,0,0,99.6,1933.5,2120,101.5,100,25.05,6.5,652,0,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1529,0,FaultFNRP20,F3,Err-Unknown,Off,Released,Off,Depressed,8,23,78,40,28.2,11/11/2016 15:26,14.15
1162913220,1162913220,18179,0,0,0,99.2,2073,2120,123,100,22.8,9.5,960,55.7,Run,Forward,Auto,Auto 4,Off,Off,Off,On,2033,0,FaultFNRP20,F3,Err-Unknown,Off,Released,Off,Depressed,8,26,78,41,28.2,11/11/2016 15:26,14.15
1162913222,1162913222,18182,0,0,0,99.2,1845.5,2120,119.5,100,26.25,11,1110,0,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1328,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Depressed,7,27,78,40,28.2,11/11/2016 15:26,14.15
1162913223,1162913223,18184,0,0,0,99.2,1514,2120,122.5,100,32.4,12.5,1247,80,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1511,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Depressed,6,23,78,40,28.2,11/11/2016 15:26,14.15
1162913225,1162913225,18187,0,0,0,99.2,1677.5,2120,120,100,29,14,1379,55.7,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1673,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Depressed,7,23,78,41,28.2,11/11/2016 15:26,14.15
1162913227,1162913227,18190,0,0,0,98.8,1892,2120,123.5,100,25.65,15.5,1546,55.7,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1862,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Depressed,4,23,78,41,28.2,11/11/2016 15:26,14.15
1162913230,1162913230,18194,0,0,0,98.8,2096.5,2120,123,95,22.7,17,1700,55.7,Run,Forward,Auto,Auto 4,Off,Off,Off,On,2034,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Depressed,4,22,78,40,28.2,11/11/2016 15:26,14.15
1162913230,1162913230,18195,0,0,0,58,2037,1552,110,100,0,17,1646,55.7,Run,Forward,Auto,Auto 4,Off,Off,Off,On,2033,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Released,4,18,78,41,28.2,11/11/2016 15:26,14.15
1162913232,1162913232,18198,0,0,0,67.2,1973,1759.5,28.5,0,0,16,1578,55.7,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1915,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Depressed,7,23,78,41,28.2,11/11/2016 15:26,14.15
1162913235,1162913235,18202,0,0,0,98,2040.5,2120,119.5,97,23.65,17,1676,55.7,Run,Forward,Auto,Auto 4,Off,Off,Off,On,2014,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Depressed,7,25,78,41,28.2,11/11/2016 15:26,14.15
1162913235,1162913235,18203,0,0,0,98.4,2081,2120,122.5,99,23.15,17,1692,55.7,Run,Forward,Auto,Auto 4,Off,Off,Off,On,2066,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Depressed,5,29,78,40,28.2,11/11/2016 15:26,14.15
1162913237,1162913237,18206,0,0,0,70,2142,1816.5,64,37,0,17.5,1729,55.7,Run,Forward,Auto,Auto 4,Off,Off,Off,On,2111,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Depressed,11,30,78,41,28.2,11/11/2016 15:27,14.15
1162913239,1162913239,18209,0,0,0,85.6,2055,2093.5,32,25,9.25,17,1693,55.7,Run,Forward,Auto,Auto 4,Off,Off,Off,On,2055,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Depressed,4,23,78,41,28.2,11/11/2016 15:27,14.15
1162913241,1162913241,18212,0,0,0,43.2,1751,1283.5,36,0,0,16.5,1605,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,1281,0,FaultFNRP20,N4,Err-Unknown,Off,Depressed,Off,Released,902,845,78,40,28.2,11/11/2016 15:27,14.15
1162913242,1162913242,18214,0,0,0,34.8,1194.5,1123,22,61,5.8,12,1226,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,1084,0,FaultFNRP20,N4,Err-Unknown,Off,Depressed,Off,Released,1742,1941,78,42,28.2,11/11/2016 15:27,14.15
1162913244,1162913244,18217,0,0,0,41.2,1319.5,1268,22,19,9.85,8.5,915,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,1339,0,FaultFNRP20,N4,Err-Unknown,Off,Depressed,Off,Released,815,1001,78,41,28.2,11/11/2016 15:27,14.15
1162913246,1162913246,18220,0,0,0,99.6,1778.5,2120,91,100,27.3,9.5,918,0,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1156,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Depressed,83,32,78,40,28.2,11/11/2016 15:27,14.15
1162913247,1162913247,18222,0,0,0,99.6,1838.5,2120,123.5,100,26.5,10.5,1034,0,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1261,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Depressed,4,24,78,41,28.2,11/11/2016 15:27,14.15
1162913249,1162913249,18225,0,0,0,99.6,1515.5,2120,119,100,32.2,12.5,1226,55.7,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1519,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Depressed,4,25,78,40,28.1,11/11/2016 15:27,14.15
1162913251,1162913251,18228,0,0,0,98.4,1710,2120,122,100,28.5,14,1414,55.7,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1688,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Depressed,4,22,78,40,28.3,11/11/2016 15:27,14.15
1162913253,1162913253,18231,0,0,0,99.2,1868,2120,120,100,25.9,15.5,1536,55.7,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1923,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Depressed,6,23,78,40,28.2,11/11/2016 15:27,14.15
1162913254,1162913254,18233,0,0,0,24.8,1349.5,941.5,29.5,0,0,15.5,1535,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,1523,0,FaultFNRP20,N4,Err-Unknown,Off,Released,Off,Released,453,633,78,40,28.2,11/11/2016 15:27,14.15
1162913256,1162913256,18236,0,0,0,44.4,1240,1308.5,10.5,24,33,11.5,1188,0,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1418,0,FaultFNRP20,F4,Err-Unknown,Off,Released,Off,Released,100,183,78,44,28.2,11/11/2016 15:27,14.15
1162913258,1162913258,18239,0,0,0,34.4,1011,1119.5,9,48,38.5,9.5,932,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,924,0,FaultFNRP20,N4,Err-Unknown,Off,Depressed,Off,Released,1106,1285,78,38,28.2,11/11/2016 15:27,14.15
1162913260,1162913260,18242,0,0,0,34.8,1230.5,1130.5,15,21,24.1,6.5,619,0,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1138,0,FaultFNRP20,F3,Err-Unknown,Off,Depressed,Off,Released,731,915,78,42,28.2,11/11/2016 15:27,14.15
1162913261,1162913261,18244,0,0,0,98.8,1407.5,2120,29,69,32.65,5,500,0,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1080,0,FaultFNRP20,F3,Err-Unknown,Off,Released,Off,Depressed,105,144,78,42,28.2,11/11/2016 15:27,14.15
1162913263,1162913263,18247,0,0,0,98.8,1803,2120,117,100,26.95,5.5,578,0,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1309,0,FaultFNRP20,F3,Err-Unknown,Off,Released,Off,Depressed,5,24,78,38,28.2,11/11/2016 15:27,14.15
1162913265,1162913265,18250,0,0,0,98.8,1564,2120,118,100,31.25,7.5,703,45.1,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1554,0,FaultFNRP20,F3,Err-Unknown,Off,Released,Off,Depressed,4,26,78,40,28.3,11/11/2016 15:27,14.15
1162913267,1162913267,18252,0,0,0,99.2,1744.5,2120,120.5,100,27.9,8,814,55.7,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1717,0,FaultFNRP20,F3,Err-Unknown,Off,Released,Off,Depressed,4,25,78,42,28.2,11/11/2016 15:27,14.15
1162913268,1162913268,18255,0,0,0,99.2,1639,2120,66.5,87,29.55,7.5,765,55.7,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1634,0,FaultFNRP20,F3,Err-Unknown,Off,Released,Off,Depressed,4,26,78,41,28.2,11/11/2016 15:27,14.15
1162913270,1162913270,18258,0,0,0,99.6,1767,2120,126.5,100,27.55,8,818,55.7,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1755,0,FaultFNRP20,F3,Err-Unknown,Off,Released,Off,Depressed,4,23,78,41,28.2,11/11/2016 15:27,14.15
1162913272,1162913272,18261,0,0,0,99.2,1772,2120,123,100,27.45,8,807,55.7,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1817,0,FaultFNRP20,F3,Err-Unknown,Off,Released,Off,Depressed,4,19,78,32,28.2,11/11/2016 15:27,14.15
1162913273,1162913273,18263,0,0,0,99.6,1782,2120,124.5,100,27.3,8.5,823,55.7,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1785,0,FaultFNRP20,F3,Err-Unknown,Off,Released,Off,Depressed,0,14,78,35,28.2,11/11/2016 15:27,14.15
1162913275,1162913275,18266,0,0,0,99.6,1772.5,2120,123.5,100,27.45,8,821,55.7,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1706,0,FaultFNRP20,F3,Err-Unknown,Off,Released,Off,Depressed,0,11,78,38,28.2,11/11/2016 15:27,14.15
1162913277,1162913277,18269,0,0,0,92.8,1595,2120,119,100,30.5,7.5,735,55.7,Run,Forward,Auto,Auto 4,Off,Off,Off,On,1584,0,FaultFNRP20,F3,Err-Unknown,Off,Released,Off,Depressed,352,411,78,38,28.1,11/11/2016 15:27,14.15
1162913279,1162913279,18271,0,0,0,56.8,1605,1559,91.5,57,26.25,6.5,578,0,Neutral,Forward,Auto,Auto 4,Off,Off,Off,On,1669,0,FaultFNRP20,F3,Err-Unknown,Off,Released,Off,Released,1357,1988,78,39,28.2,11/11/2016 15:27,14.15
1162913280,1162913280,18274,0,0,0,87.6,1635.5,2120,48.5,88,29.35,0,0,0,Neutral,Reverse,Auto,Auto 4,Off,Off,Off,On,1504,0,FaultFNRP20,N3,Err-Unknown,Off,Depressed,Off,Depressed,2472,2674,78,43,28.1,11/11/2016 15:27,14.15
1162913282,1162913282,18277,0,0,0,94.4,1886,2120,113.5,89,25.55,3,429,0,Run,Reverse,Auto,Auto 4,Off,Off,Off,On,1205,0,FaultFNRP20,R3,Err-Unknown,Off,Released,Off,Depressed,101,135,78,42,28.2,11/11/2016 15:27,14.15
1162913284,1162913284,18280,0,0,0,97.6,1783.5,2120,126.5,100,27.3,5.5,494,0,Run,Reverse,Auto,Auto 4,Off,Off,Off,On,1708,0,FaultFNRP20,R2,Err-Unknown,Off,Released,Off,Depressed,4,25,78,42,28.2,11/11/2016 15:27,14.15
1162913285,1162913285,18282,0,0,0,99.2,2085.5,2120,120,100,22.2,6.5,660,33.4,Run,Reverse,Auto,Auto 4,Off,Off,Off,On,2129,0,FaultFNRP20,R2,Err-Unknown,Off,Released,Off,Depressed,34,50,78,43,28.2,11/11/2016 15:27,14.15
1162913287,1162913287,18285,0,0,0,98,1841,2120,79,76,26.35,8,741,0,Run,Reverse,Auto,Auto 4,Off,Off,Off,On,1346,0,FaultFNRP20,R3,Err-Unknown,Off,Released,Off,Depressed,31,58,78,40,28.3,11/11/2016 15:27,14.15
1162913289,1162913289,18288,0,0,0,97.6,1931.5,2120,122.5,100,25.05,11,1123,55.7,Run,Reverse,Auto,Auto 4,Off,Off,Off,On,1892,0,FaultFNRP20,R3,Err-Unknown,Off,Released,Off,Depressed,20,33,78,40,28.4,11/11/2016 15:27,14.15
1162913291,1162913291,18290,0,0,0,53.2,1843,1486,45.5,0,0,10.5,1077,0,Neutral,Reverse,Auto,Auto 4,Off,Off,Off,On,1856,0,FaultFNRP20,R3,Err-Unknown,Off,Released,Off,Released,377,437,78,37,28.3,11/11/2016 15:27,14.15
1162913293,1162913293,18293,0,0,0,92.8,2003.5,2120,92,100,24.25,10.5,1042,25.5,Run,Reverse,Auto,Auto 4,Off,Off,Off,On,1813,0,FaultFNRP20,R3,Err-Unknown,Off,Released,Off,Depressed,44,138,78,30,28.4,11/11/2016 15:27,14.15
1162913294,1162913294,18296,0,0,0,82,2079.5,2002.5,117,100,19.7,12,1176,55.7,Run,Reverse,Auto,Auto 4,Off,Off,Off,On,2007,0,FaultFNRP20,R3,Err-Unknown,Off,Released,Off,Depressed,23,40,78,38,28.3,11/11/2016 15:27,14.15
1162913296,1162913296,18299,0,0,0,31.2,1063.5,1110,20,0,16.85,10.5,996,0,Neutral,Reverse,Auto,Auto 4,Off,Off,Off,On,1201,0,FaultFNRP20,N3,Err-Unknown,Off,Depressed,Off,Released,718,1085,78,44,28.4,11/11/2016 15:27,14.15
1162913298,1162913298,18301,0,0,0,98.8,1643.5,2120,47.5,86,29,7.5,715,0,Run,Reverse,Auto,Auto 4,Off,Off,Off,On,1296,0,FaultFNRP20,R3,Err-Unknown,Off,Released,Off,Depressed,106,165,78,48,28.4,11/11/2016 15:28,14.15
1162913299,1162913299,18304,0,0,0,99.2,1729.5,2120,123,100,28.15,10,992,55.7,Run,Reverse,Auto,Auto 4,Off,Off,Off,On,1720,0,FaultFNRP20,R3,Err-Unknown,Off,Released,Off,Depressed,21,32,78,44,28.3,11/11/2016 15:28,14.15
1162913301,1162913301,18307,0,0,0,99.2,1906.5,2120,122,100,25.3,11,1093,55.7,Run,Reverse,Auto,Auto 4,Off,Off,Off,On,1887,0,FaultFNRP20,R3,Err-Unknown,Off,Released,Off,Depressed,21,36,78,43,28.4,11/11/2016 15:28,14.15
1162913303,1162913303,18310,0,0,0,99.2,2036.5,2120,120,99,23.75,12,1167,55.7,Run,Reverse,Auto,Auto 4,Off,Off,Off,On,2031,0,FaultFNRP20,R3,Err-Unknown,Off,Released,Off,Depressed,14,34,78,42,28.2,11/11/2016 15:28,14.15
1162913305,1162913305,18312,0,0,0,99.6,2098,2120,122,99,22.9,12,1207,55.7,Run,Reverse,Auto,Auto 4,Off,Off,Off,On,2093,0,FaultFNRP20,R3,Err-Unknown,Off,Released,Off,Depressed,17,34,78,43,28.2,11/11/2016 15:28,14.15
1162913306,1162913306,18315,0,0,0,99.6,1829,2120,121,100,26.6,12.5,1240,0,Run,Reverse,Auto,Auto 4,Off,Off,Off,On,1223,0,FaultFNRP20,R4,Err-Unknown,Off,Released,Off,Depressed,16,32,78,42,28.2,11/11/2016 15:28,14.15
1162913308,1162913308,18318,0,0,0,99.6,1828.5,2120,120.5,100,26.5,13,1264,0,Run,Reverse,Auto,Auto 4,Off,Off,Off,On,1275,0,FaultFNRP20,R4,Err-Unknown,Off,Released,Off,Depressed,21,35,78,42,28.2,11/11/2016 15:28,14.15
1162913310,1162913310,18320,0,0,0,99.6,1824.5,2120,123.5,100,26.6,13,1281,0,Run,Reverse,Auto,Auto 4,Off,Off,Off,On,1269,0,FaultFNRP20,R4,Err-Unknown,Off,Released,Off,Depressed,18,36,78,41,28.3,11/11/2016 15:28,14.15
1162913311,1162913311,18323,0,0,0,99.6,1846,2120,119.5,100,26.25,13.5,1315,0,Run,Reverse,Auto,Auto 4,Off,Off,Off,On,1312,0,FaultFNRP20,R4,Err-Unknown,Off,Released,Off,Depressed,14,33,78,40,28.2,11/11/2016 15:28,14.15
1162913313,1162913313,18326,0,0,0,99.2,1856.5,2120,120,100,26.15,13.5,1345,0,Run,Reverse,Auto,Auto 4,Off,Off,Off,On,1346,0,FaultFNRP20,R4,Err-Unknown,Off,Released,Off,Depressed,14,33,78,41,28.2,11/11/2016 15:28,14.15
1162913315,1162913315,18329,0,0,0,99.6,1859.5,2120,118,100,26.15,14,1368,0,Run,Reverse,Auto,Auto 4,Off,Off,Off,On,1353,0,FaultFNRP20,R4,Err-Unknown,Off,Released,Off,Depressed,15,37,78,41,28.2,11/11/2016 15:28,14.15
1162913317,1162913317,18331,0,0,0,99.6,1863.5,2120,117,100,26,14,1383,0,Run,Reverse,Auto,Auto 4,Off,Off,Off,On,1359,0,FaultFNRP20,R4,Err-Unknown,Off,Released,Off,Depressed,15,32,78,40,28.2,11/11/2016 15:28,14.15
1162913318,1162913318,18334,0,0,0,99.6,1412.5,2120,113,100,34.7,14.5,1426,55.7,Run,Reverse,Auto,Auto 4,Off,Off,Off,On,1441,0,FaultFNRP20,R4,Err-Unknown,Off,Released,Off,Depressed,18,35,78,41,28.2,11/11/2016 15:28,14.15
1162913320,1162913320,18337,0,0,0,99.2,1461,2120,114.5,100,33.5,14.5,1424,55.7,Run,Reverse,Auto,Auto 4,Off,Off,Off,On,1470,0,FaultFNRP20,R4,Err-Unknown,Off,Released,Off,Depressed,16,33,78,41,28.2,11/11/2016 15:28,14.15
1162913322,1162913322,18339,0,0,0,99.6,1472.5,2120,114,100,33.25,15,1486,55.7,Run,Reverse,Auto,Auto 4,Off,Off,Off,On,1470,0,FaultFNRP20,R4,Err-Unknown,Off,Released,Off,Depressed,15,32,78,40,28.2,11/11/2016 15:28,14.15
1162913323,1162913323,18342,0,0,0,99.6,1500.5,2120,114,100,32.55,15.5,1512,55.7,Run,Reverse,Auto,Auto 4,Off,Off,Off,On,1506,0,FaultFNRP20,R4,Err-Unknown,Off,Released,Off,Depressed,21,33,78,40,28.2,11/11/2016 15:28,14.15
1162913325,1162913325,18345,0,0,0,99.6,1525,2120,117.5,100,32.05,15.5,1545,55.7,Run,Reverse,Auto,Auto 4,Off,Off,Off,On,1527,0,FaultFNRP20,R4,Err-Unknown,Off,Released,Off,Depressed,17,33,78,41,28.2,11/11/2016 15:28,14.15
