StartDateTime,Operator
2017-03-12 17:46:20,da7f21c5a078f82b15abc62f4f0bbb024e6fb4e3dc305b27d8cfa86069c5da35
2017-03-13 00:44:31,9c0ba59a97129148158c7015dac3c5cc72366f0ebd92f067f0b56548884db3bc
2017-03-13 11:17:36,b85d8cd64da93b540500c0d4554ecab5024a1cab6f3a22ac412dcefba2cd0007
2017-03-13 17:57:38,da7f21c5a078f82b15abc62f4f0bbb024e6fb4e3dc305b27d8cfa86069c5da35
2017-03-14 01:12:29,9c0ba59a97129148158c7015dac3c5cc72366f0ebd92f067f0b56548884db3bc
2017-03-14 05:57:49,2020416fda83bc1ecf8f357d95954159bb4deccfaf36904ab8eda07c82b323b5
2017-03-14 12:11:37,b85d8cd64da93b540500c0d4554ecab5024a1cab6f3a22ac412dcefba2cd0007
2017-03-14 17:51:46,da7f21c5a078f82b15abc62f4f0bbb024e6fb4e3dc305b27d8cfa86069c5da35
2017-03-15 01:09:24,9c0ba59a97129148158c7015dac3c5cc72366f0ebd92f067f0b56548884db3bc
2017-03-15 06:01:03,2020416fda83bc1ecf8f357d95954159bb4deccfaf36904ab8eda07c82b323b5
2017-03-15 12:05:44,b85d8cd64da93b540500c0d4554ecab5024a1cab6f3a22ac412dcefba2cd0007
